# source=measured_controller_ablation_timeseries, provisional=false
trial_id,mode,t_s,pitch_deg,command_speed_m_s,protection_triggered
e9_fixed_lqr_02,FIXED_LQR,0.720,-1.38999,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.740,-1.10226,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.760,-1.13946,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.780,-1.39597,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.800,-1.42447,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.820,-1.74323,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.840,-1.44028,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.860,-1.46884,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.880,-1.37662,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.900,-1.32706,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.920,-1.51448,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.940,-1.70388,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.960,-1.37130,0.000,0
e9_fixed_lqr_02,FIXED_LQR,0.980,-1.49713,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.000,-1.59794,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.020,-1.56958,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.040,-1.45245,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.060,-1.32674,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.080,-1.65576,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.100,-1.41910,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.120,-1.22324,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.140,-1.09029,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.160,-1.33200,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.180,-1.08648,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.200,-1.01901,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.220,-1.04288,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.240,-0.89160,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.260,-0.83688,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.280,-0.87004,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.300,-0.95031,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.320,-0.76662,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.340,-0.96842,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.360,-0.85105,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.380,-0.57060,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.400,-0.40302,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.420,-0.35135,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.440,-0.55639,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.460,-0.15926,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.480,-0.48302,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.500,-0.35262,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.520,0.03287,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.540,-0.28214,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.560,-0.44646,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.580,-0.16914,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.600,-0.16857,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.620,-0.04411,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.640,-0.12279,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.660,0.00218,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.680,-0.10978,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.700,0.04374,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.720,0.01580,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.740,-0.03384,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.760,0.00111,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.780,0.05080,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.800,0.04032,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.820,0.15419,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.840,-0.00957,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.860,0.14165,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.880,0.01967,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.900,0.31883,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.920,0.15647,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.940,0.32242,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.960,0.39926,0.000,0
e9_fixed_lqr_02,FIXED_LQR,1.980,0.19662,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.000,0.12672,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.020,0.15169,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.040,0.13469,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.060,-0.01693,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.080,0.35154,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.100,0.12321,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.120,0.38691,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.140,0.24989,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.160,0.31392,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.180,0.31109,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.200,0.21712,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.220,0.02791,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.240,0.21309,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.260,-0.00645,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.280,0.08756,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.300,0.10588,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.320,0.01712,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.340,0.06628,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.360,0.16708,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.380,0.01549,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.400,0.42142,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.420,0.18265,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.440,-0.00354,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.460,0.07087,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.480,-0.15146,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.500,0.16448,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.520,-0.09634,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.540,-0.06619,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.560,0.09880,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.580,-0.03339,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.600,-0.18290,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.620,-0.14076,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.640,0.15800,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.660,0.07105,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.680,0.21034,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.700,-0.26179,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.720,0.01427,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.740,0.02080,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.760,-0.10086,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.780,0.07008,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.800,-0.09438,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.820,-0.14031,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.840,-0.18524,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.860,-0.21377,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.880,0.01325,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.900,0.08152,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.920,-0.18659,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.940,-0.07304,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.960,0.02453,0.000,0
e9_fixed_lqr_02,FIXED_LQR,2.980,-0.04718,0.000,0
e9_fixed_lqr_02,FIXED_LQR,3.000,0.05829,0.000,0
e9_fixed_lqr_03,FIXED_LQR,-0.200,-0.13598,0.000,0
e9_fixed_lqr_03,FIXED_LQR,-0.180,-0.08663,0.000,0
e9_fixed_lqr_03,FIXED_LQR,-0.160,0.02993,0.000,0
e9_fixed_lqr_03,FIXED_LQR,-0.140,-0.04898,0.000,0
e9_fixed_lqr_03,FIXED_LQR,-0.120,0.10951,0.000,0
e9_fixed_lqr_03,FIXED_LQR,-0.100,-0.02357,0.000,0
e9_fixed_lqr_03,FIXED_LQR,-0.080,-0.04976,0.000,0
e9_fixed_lqr_03,FIXED_LQR,-0.060,-0.03914,0.000,0
e9_fixed_lqr_03,FIXED_LQR,-0.040,0.24141,0.000,0
e9_fixed_lqr_03,FIXED_LQR,-0.020,0.13659,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.000,9.60675,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.020,9.22843,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.040,8.78765,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.060,8.46691,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.080,8.23360,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.100,7.72255,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.120,7.16751,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.140,7.01147,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.160,6.47772,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.180,6.32943,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.200,5.77243,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.220,5.41147,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.240,4.87067,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.260,4.53785,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.280,4.02173,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.300,4.07839,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.320,3.25933,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.340,3.06307,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.360,2.75640,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.380,2.38301,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.400,2.06681,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.420,1.96249,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.440,1.52366,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.460,1.08082,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.480,0.84356,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.500,0.67306,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.520,0.50489,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.540,0.43955,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.560,0.07984,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.580,-0.33670,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.600,-0.39924,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.620,-0.56592,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.640,-0.51382,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.660,-0.63957,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.680,-0.91972,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.700,-1.22346,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.720,-1.16641,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.740,-1.29797,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.760,-1.26239,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.780,-1.26854,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.800,-1.77933,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.820,-1.52846,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.840,-1.68788,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.860,-1.62066,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.880,-1.84280,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.900,-1.87850,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.920,-1.73377,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.940,-1.76870,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.960,-1.51934,0.000,0
e9_fixed_lqr_03,FIXED_LQR,0.980,-1.97382,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.000,-1.49701,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.020,-1.88630,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.040,-1.50779,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.060,-1.41754,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.080,-1.24536,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.100,-1.63167,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.120,-1.21542,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.140,-1.30213,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.160,-1.29078,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.180,-1.13236,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.200,-1.39297,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.220,-1.17064,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.240,-1.33156,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.260,-0.89285,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.280,-0.79555,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.300,-0.82994,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.320,-0.94248,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.340,-0.70893,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.360,-0.57196,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.380,-0.58996,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.400,-0.74092,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.420,-0.61740,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.440,-0.65506,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.460,-0.57346,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.480,-0.43571,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.500,-0.25095,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.520,-0.27890,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.540,-0.25956,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.560,-0.23801,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.580,0.00795,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.600,-0.08081,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.620,-0.14020,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.640,-0.17986,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.660,-0.12247,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.680,-0.15913,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.700,0.02373,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.720,-0.19145,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.740,0.11591,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.760,0.12517,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.780,0.26806,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.800,-0.18775,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.820,0.08594,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.840,0.13440,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.860,0.21947,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.880,0.52714,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.900,0.36510,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.920,0.22385,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.940,0.24904,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.960,0.42744,0.000,0
e9_fixed_lqr_03,FIXED_LQR,1.980,0.10043,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.000,0.28985,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.020,0.16537,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.040,0.00352,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.060,0.24216,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.080,0.25273,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.100,0.20877,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.120,0.27726,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.140,0.32506,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.160,0.43160,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.180,0.42301,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.200,0.46944,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.220,0.14349,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.240,0.25025,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.260,0.08912,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.280,0.30062,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.300,0.08433,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.320,0.03089,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.340,-0.01700,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.360,0.27861,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.380,0.11019,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.400,0.43145,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.420,0.20998,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.440,0.23749,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.460,0.16385,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.480,0.09788,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.500,-0.07782,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.520,0.11482,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.540,-0.16864,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.560,0.07282,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.580,0.16219,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.600,0.00502,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.620,-0.05533,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.640,0.35190,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.660,0.26764,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.680,-0.23076,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.700,0.09421,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.720,0.07690,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.740,0.22542,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.760,0.06141,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.780,0.01679,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.800,0.07733,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.820,-0.07745,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.840,0.03785,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.860,-0.23649,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.880,-0.06175,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.900,-0.00701,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.920,-0.16948,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.940,0.10643,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.960,0.01441,0.000,0
e9_fixed_lqr_03,FIXED_LQR,2.980,-0.06803,0.000,0
e9_fixed_lqr_03,FIXED_LQR,3.000,-0.17537,0.000,0
e9_fixed_lqr_04,FIXED_LQR,-0.200,-0.00218,0.000,0
e9_fixed_lqr_04,FIXED_LQR,-0.180,-0.32925,0.000,0
e9_fixed_lqr_04,FIXED_LQR,-0.160,-0.09442,0.000,0
e9_fixed_lqr_04,FIXED_LQR,-0.140,0.07751,0.000,0
e9_fixed_lqr_04,FIXED_LQR,-0.120,-0.22473,0.000,0
e9_fixed_lqr_04,FIXED_LQR,-0.100,-0.01716,0.000,0
e9_fixed_lqr_04,FIXED_LQR,-0.080,-0.16681,0.000,0
e9_fixed_lqr_04,FIXED_LQR,-0.060,0.04865,0.000,0
e9_fixed_lqr_04,FIXED_LQR,-0.040,-0.06861,0.000,0
e9_fixed_lqr_04,FIXED_LQR,-0.020,0.06290,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.000,9.01607,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.020,8.70006,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.040,8.17821,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.060,8.13920,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.080,8.06959,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.100,7.44148,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.120,7.13067,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.140,6.74336,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.160,6.25683,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.180,5.95321,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.200,5.57540,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.220,5.12615,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.240,4.92263,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.260,4.44363,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.280,4.11896,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.300,3.93147,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.320,3.46789,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.340,3.04538,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.360,2.58862,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.380,2.30326,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.400,1.95082,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.420,1.70590,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.440,1.69574,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.460,1.35309,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.480,1.07544,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.500,0.46297,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.520,0.40912,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.540,0.32127,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.560,-0.12108,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.580,-0.31016,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.600,-0.31904,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.620,-0.49057,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.640,-0.77660,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.660,-0.74991,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.680,-0.94213,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.700,-1.19512,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.720,-1.28866,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.740,-1.63882,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.760,-1.51726,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.780,-1.45705,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.800,-1.75580,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.820,-1.50732,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.840,-1.66985,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.860,-1.78711,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.880,-1.71977,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.900,-1.97202,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.920,-1.76407,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.940,-2.05289,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.960,-1.71584,0.000,0
e9_fixed_lqr_04,FIXED_LQR,0.980,-1.67245,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.000,-1.74109,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.020,-1.70591,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.040,-1.96516,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.060,-1.82044,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.080,-1.80140,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.100,-1.51653,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.120,-1.66303,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.140,-1.29112,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.160,-1.36342,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.180,-1.58384,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.200,-1.35133,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.220,-1.40645,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.240,-1.45524,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.260,-1.05393,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.280,-1.07313,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.300,-0.89182,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.320,-1.21993,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.340,-0.99741,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.360,-0.77978,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.380,-0.74404,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.400,-0.52984,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.420,-0.69563,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.440,-0.90197,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.460,-0.72505,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.480,-0.47595,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.500,-0.40875,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.520,-0.37143,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.540,-0.44560,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.560,-0.13968,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.580,-0.24129,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.600,-0.41313,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.620,-0.18103,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.640,-0.02934,0.000,0
e9_fixed_lqr_04,FIXED_LQR,1.660,-0.05989,0.000,0
