trial_id,command_type,t_s,cmd_speed_m_s,cmd_yaw_rad_s,measured_speed_m_s,measured_yaw_rad_s,pitch_deg,protection_triggered,provisional,source
yaw_right,yaw_step,3.400,0.0000,0.0000,0.0147,-0.1747,0.0995,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.420,0.0000,0.0000,0.0113,-0.1352,-0.0035,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.440,0.0000,0.0000,0.0033,-0.1424,0.0273,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.460,0.0000,0.0000,-0.0097,-0.1194,0.2204,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.480,0.0000,0.0000,-0.0081,-0.1182,0.0335,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.500,0.0000,0.0000,0.0037,-0.0982,0.0161,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.520,0.0000,0.0000,-0.0139,-0.0985,0.0323,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.540,0.0000,0.0000,0.0012,-0.1040,-0.0952,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.560,0.0000,0.0000,0.0043,-0.0879,-0.0553,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.580,0.0000,0.0000,-0.0084,-0.0575,-0.0700,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.600,0.0000,0.0000,-0.0007,-0.0982,0.0524,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.620,0.0000,0.0000,0.0005,-0.0721,0.1183,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.640,0.0000,0.0000,-0.0025,-0.0443,0.0451,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.660,0.0000,0.0000,-0.0041,-0.0511,0.0411,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.680,0.0000,0.0000,0.0061,-0.0508,-0.0762,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.700,0.0000,0.0000,-0.0035,-0.0380,0.1438,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.720,0.0000,0.0000,-0.0069,-0.0345,0.1457,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.740,0.0000,0.0000,0.0025,-0.0342,-0.0249,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.760,0.0000,0.0000,0.0088,-0.0127,0.1572,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.780,0.0000,0.0000,-0.0091,-0.0329,0.1179,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.800,0.0000,0.0000,-0.0119,-0.0155,0.0030,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.820,0.0000,0.0000,0.0009,-0.0398,-0.0954,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.840,0.0000,0.0000,-0.0089,-0.0116,-0.0582,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.860,0.0000,0.0000,0.0073,-0.0386,-0.0637,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.880,0.0000,0.0000,-0.0163,-0.0111,0.1133,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.900,0.0000,0.0000,0.0107,-0.0211,-0.0179,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.920,0.0000,0.0000,0.0012,-0.0349,0.1645,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.940,0.0000,0.0000,-0.0146,0.0142,-0.0095,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.960,0.0000,0.0000,-0.0193,-0.0120,0.0190,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,3.980,0.0000,0.0000,-0.0193,-0.0166,-0.1266,0,True,synthetic_planning_placeholder_not_measured
yaw_right,yaw_step,4.000,0.0000,0.0000,-0.0046,-0.0489,0.0997,0,True,synthetic_planning_placeholder_not_measured
